"genus","collection_no","family","abund_value","abund_unit","reference_no","life_habit","diet","country","geoplate","lat","lng","paleolat","paleolng","period","epoch","subepoch","stage","early_interval","late_interval","max_ma","min_ma","stg","ten","env","lith","latgroup","bath","gensp","ecology","ecologyMostZ","ecologyMostAZ","ecologyBoth","growth","integration"
"Favia",103267,"Faviidae","","",9084,"low-level epifaunal","photosymbiotic","Papua New Guinea",801,-6.316667,147.783333,-6.32,147.78,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.072,0.065,94,49,"r","c","t","shal","Favia laxa","z","z","z",FALSE,"colonial","2"
"Favia",103268,"Faviidae","","",9084,"low-level epifaunal","photosymbiotic","Papua New Guinea",801,-6.316667,147.783333,-6.32,147.78,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.085,0.085,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",103268,"Faviidae","","",9084,"low-level epifaunal","photosymbiotic","Papua New Guinea",801,-6.316667,147.783333,-6.32,147.78,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.085,0.085,94,49,"r","c","t","shal","Favia laxa","z","z","z",FALSE,"colonial","2"
"Favia",103268,"Faviidae","","",9084,"low-level epifaunal","photosymbiotic","Papua New Guinea",801,-6.316667,147.783333,-6.32,147.78,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.085,0.085,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",103269,"Faviidae","","",9084,"low-level epifaunal","photosymbiotic","Papua New Guinea",801,-6.316667,147.783333,-6.32,147.78,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.107,0.107,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",103269,"Faviidae","","",9084,"low-level epifaunal","photosymbiotic","Papua New Guinea",801,-6.316667,147.783333,-6.32,147.78,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.107,0.107,94,49,"r","c","t","shal","Favia laxa","z","z","z",FALSE,"colonial","2"
"Favia",103270,"Faviidae","","",9084,"low-level epifaunal","photosymbiotic","Papua New Guinea",801,-6.316667,147.783333,-6.32,147.78,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.125,0.125,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",103270,"Faviidae","","",9084,"low-level epifaunal","photosymbiotic","Papua New Guinea",801,-6.316667,147.783333,-6.32,147.78,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.125,0.125,94,49,"r","c","t","shal","Favia laxa","z","z","z",FALSE,"colonial","2"
"Favia",103504,"Faviidae","rare","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.283333,-81.333333,19.28,-81.33,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103510,"Faviidae","rare","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.383333,-81.366667,19.38,-81.37,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103515,"Faviidae","rare","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.3,-81.366667,19.3,-81.37,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103516,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.35,-81.366667,19.35,-81.37,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103517,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.266667,-81.366667,19.27,-81.37,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103518,"Faviidae","rare","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.383333,-81.366667,19.38,-81.37,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103519,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.366667,-81.366667,19.37,-81.37,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103520,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.366667,-81.383333,19.37,-81.38,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103522,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.35,-81.366667,19.35,-81.37,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103523,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.366667,-81.366667,19.37,-81.37,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103524,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.366667,-81.366667,19.37,-81.37,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103525,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.366667,-81.383333,19.37,-81.38,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103526,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.366667,-81.366667,19.37,-81.37,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103527,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.283333,-81.333333,19.28,-81.33,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103528,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.35,-81.366667,19.35,-81.37,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103530,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.283333,-81.383333,19.28,-81.38,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103532,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.283333,-81.383333,19.28,-81.38,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103533,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.366667,-81.4,19.37,-81.4,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103534,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.366667,-81.416667,19.37,-81.42,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103535,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.283333,-81.383333,19.28,-81.38,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103724,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.283333,-81.383333,19.28,-81.38,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103725,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.366667,-81.4,19.37,-81.4,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103726,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.283333,-81.383333,19.28,-81.38,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103727,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.266667,-81.383333,19.27,-81.38,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103728,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.266667,-81.383333,19.27,-81.38,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103729,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.383333,-81.4,19.38,-81.4,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103730,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.383333,-81.383333,19.38,-81.38,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103732,"Faviidae","rare","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.283333,-81.15,19.28,-81.15,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",103733,"Faviidae","scarce","category",27181,"low-level epifaunal","photosymbiotic","Cayman Islands",216,19.366667,-81.4,19.37,-81.4,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.121,0.121,94,49,"r","c","t","shal","Favia fragum","z","z","z",FALSE,"colonial","2"
"Favia",104657,"Faviidae","","",35039,"low-level epifaunal","photosymbiotic","Indonesia",617,-9.866667,120.65,-9.83,121.3,"Quaternary","Pleistocene","","","Pleistocene","",2.588,0.0117,94,49,"r","c","t","shal","Favia laxa","z","z","z",FALSE,"colonial","2"
"Favia",104657,"Faviidae","","",35039,"low-level epifaunal","photosymbiotic","Indonesia",617,-9.866667,120.65,-9.83,121.3,"Quaternary","Pleistocene","","","Pleistocene","",2.588,0.0117,94,49,"r","c","t","shal","Favia favus","z","z","z",FALSE,"colonial","2"
"Favia",104657,"Faviidae","","",35039,"low-level epifaunal","photosymbiotic","Indonesia",617,-9.866667,120.65,-9.83,121.3,"Quaternary","Pleistocene","","","Pleistocene","",2.588,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",104745,"Faviidae","","",35048,"low-level epifaunal","photosymbiotic","Indonesia",617,-9.466667,120.2,-9.47,120.2,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.19,0.19,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",107971,"Faviidae","","",35875,"low-level epifaunal","photosymbiotic","India",501,10.016667,76.35,10.02,76.35,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",107972,"Faviidae","","",35876,"low-level epifaunal","photosymbiotic","Saudi Arabia",503,22.8,38.933333,22.8,38.93,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",107990,"Faviidae","","",35883,"low-level epifaunal","photosymbiotic","Pakistan",503,25.083333,61.85,24.84,61.67,"Quaternary","Pleistocene","","","Pleistocene","",2.588,0.0117,94,49,"r","c","t","shal","Favia truncatus","z","z","z",FALSE,"colonial","2"
"Favia",107990,"Faviidae","","",35883,"low-level epifaunal","photosymbiotic","Pakistan",503,25.083333,61.85,24.84,61.67,"Quaternary","Pleistocene","","","Pleistocene","",2.588,0.0117,94,49,"r","c","t","shal","Favia lizardensis","z","z","z",FALSE,"colonial","2"
"Favia",107990,"Faviidae","","",35883,"low-level epifaunal","photosymbiotic","Pakistan",503,25.083333,61.85,24.84,61.67,"Quaternary","Pleistocene","","","Pleistocene","",2.588,0.0117,94,49,"r","c","t","shal","Favia sp. 1","z","z","z",FALSE,"colonial","2"
"Favia",107990,"Faviidae","","",35883,"low-level epifaunal","photosymbiotic","Pakistan",503,25.083333,61.85,24.84,61.67,"Quaternary","Pleistocene","","","Pleistocene","",2.588,0.0117,94,49,"r","c","t","shal","Favia sp. 2","z","z","z",FALSE,"colonial","2"
"Favia",107990,"Faviidae","","",35883,"low-level epifaunal","photosymbiotic","Pakistan",503,25.083333,61.85,24.84,61.67,"Quaternary","Pleistocene","","","Pleistocene","",2.588,0.0117,94,49,"r","c","t","shal","Favia sp. 3","z","z","z",FALSE,"colonial","2"
"Favia",107990,"Faviidae","","",35883,"low-level epifaunal","photosymbiotic","Pakistan",503,25.083333,61.85,24.84,61.67,"Quaternary","Pleistocene","","","Pleistocene","",2.588,0.0117,94,49,"r","c","t","shal","Favia sp. 4","z","z","z",FALSE,"colonial","2"
"Favia",107991,"Faviidae","","",35884,"low-level epifaunal","photosymbiotic","Seychelles",704,-4.35,55.833333,-4.35,55.83,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia favus","z","z","z",FALSE,"colonial","2"
"Favia",108772,"Faviidae","","",35039,"low-level epifaunal","photosymbiotic","Indonesia",617,1.116667,97.616667,-0.75,99.3,"Neogene","Pliocene","","","Pliocene","",5.333,2.588,93,49,"r","c","t","shal","Favia rotumana","z","z","z",FALSE,"colonial","2"
"Favia",108773,"Faviidae","","",35039,"low-level epifaunal","photosymbiotic","Indonesia",617,1.116667,97.616667,-0.75,99.3,"Neogene","Pliocene","","","Pliocene","",5.333,2.588,93,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",108774,"Faviidae","","",35039,"low-level epifaunal","photosymbiotic","Indonesia",617,1.116667,97.616667,-0.75,99.3,"Neogene","Pliocene","","","Pliocene","",5.333,2.588,92,49,"r","c","t","shal","Favia rotumana","z","z","z",FALSE,"colonial","2"
"Favia",108775,"Faviidae","","",35039,"low-level epifaunal","photosymbiotic","Indonesia",617,1.116667,97.616667,-0.75,99.3,"Neogene","Pliocene","","","Pliocene","",5.333,2.588,92,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",108776,"Faviidae","","",35039,"low-level epifaunal","photosymbiotic","Indonesia",617,1.116667,97.616667,-0.75,99.3,"Neogene","Pliocene","","","Pliocene","",5.333,2.588,93,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",108778,"Faviidae","","",35039,"low-level epifaunal","photosymbiotic","Indonesia",617,-6.333333,120.45,-6.13,122.72,"Neogene","Pliocene","Early/Lower Pliocene","Zanclean","Early/Lower Pliocene","",5.333,3.6,92,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",108805,"Faviidae","","",35984,"low-level epifaunal","photosymbiotic","Indonesia",620,0.133333,117.5,0.17,117.79,"Neogene","Pliocene","","","Pliocene","",5.333,2.588,93,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",108807,"Faviidae","","",35984,"low-level epifaunal","photosymbiotic","Indonesia",620,3.5,117.833333,3.51,117.89,"Quaternary","Pleistocene","","","Pleistocene","",2.588,0.0117,94,49,"r","c","t","shal","Favia favus","z","z","z",FALSE,"colonial","2"
"Favia",108813,"Faviidae","","",35984,"low-level epifaunal","photosymbiotic","Indonesia",620,1.066667,117.85,1.16,118.39,"Neogene","Miocene","Late/Upper Miocene","","Late/Upper Miocene","",11.608,5.333,92,49,"uk","uk","t","uk","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",108813,"Faviidae","","",35984,"low-level epifaunal","photosymbiotic","Indonesia",620,1.066667,117.85,1.16,118.39,"Neogene","Miocene","Late/Upper Miocene","","Late/Upper Miocene","",11.608,5.333,92,49,"uk","uk","t","uk","Favia laxa","z","z","z",FALSE,"colonial","2"
"Favia",108814,"Faviidae","","",35984,"low-level epifaunal","photosymbiotic","Indonesia",620,1.066667,117.8,1.16,118.34,"Neogene","Miocene","Late/Upper Miocene","","Late/Upper Miocene","",11.608,5.333,92,49,"uk","uk","t","uk","Favia macrocalyx","z","z","z",FALSE,"colonial","2"
"Favia",109102,"Faviidae","2","specimens",36103,"low-level epifaunal","photosymbiotic","Vanuatu",675,-17.581667,168.254167,-17.58,168.25,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia laxa","z","z","z",FALSE,"colonial","2"
"Favia",109102,"Faviidae","5","specimens",36103,"low-level epifaunal","photosymbiotic","Vanuatu",675,-17.581667,168.254167,-17.58,168.25,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109169,"Faviidae","3","specimens",36103,"low-level epifaunal","photosymbiotic","Vanuatu",675,-17.575833,168.255,-17.58,168.25,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.069826,0.069826,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109172,"Faviidae","2","specimens",36103,"low-level epifaunal","photosymbiotic","Vanuatu",675,-17.577222,168.255278,-17.58,168.26,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.069826,0.069826,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109173,"Faviidae","8","specimens",36103,"low-level epifaunal","photosymbiotic","Vanuatu",675,-17.5775,168.255278,-17.58,168.26,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109174,"Faviidae","7","specimens",36103,"low-level epifaunal","photosymbiotic","Vanuatu",675,-17.578889,168.254722,-17.58,168.25,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.076242,0.076242,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109175,"Faviidae","","",36124,"low-level epifaunal","photosymbiotic","Indonesia",617,-5.383333,122.85,-4.32,127.14,"Neogene","","","","Late/Upper Miocene","Early/Lower Pliocene",11.608,3.6,92,49,"uk","uk","t","uk","Favia laxa","z","z","z",FALSE,"colonial","2"
"Favia",109181,"Faviidae","1","specimens",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.566389,34.530278,28.57,34.53,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109181,"Faviidae","7","specimens",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.566389,34.530278,28.57,34.53,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",109182,"Faviidae","3","specimens",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.566389,34.530278,28.57,34.53,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109183,"Faviidae","1","specimens",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.566389,34.530278,28.57,34.53,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109185,"Faviidae","2","specimens",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.566389,34.530278,28.57,34.53,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109187,"Faviidae","1","specimens",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.555278,34.520833,28.56,34.52,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109188,"Faviidae","0.02","%-area",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.555278,34.520833,28.56,34.52,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109189,"Faviidae","3.92","%-area",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.555278,34.52,28.56,34.52,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109197,"Faviidae","2.92","%-area",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.555556,34.521111,28.56,34.52,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109200,"Faviidae","10.53","%-area",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.555556,34.521111,28.56,34.52,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109201,"Faviidae","1.54","%-area",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.568056,34.533889,28.57,34.53,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109217,"Faviidae","2.08","%-area",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.568056,34.533889,28.57,34.53,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109218,"Faviidae","4","%-area",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.568056,34.533889,28.57,34.53,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109224,"Faviidae","2.4","%-area",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.555278,34.520833,28.56,34.52,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109226,"Faviidae","1.05","%-area",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.555278,34.520833,28.56,34.52,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109227,"Faviidae","","",36130,"low-level epifaunal","photosymbiotic","Indonesia",617,0.966667,97.783333,-2.14,100.85,"Neogene","","","","Late/Upper Miocene","Pliocene",11.608,2.588,92,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",109229,"Faviidae","1.67","%-area",36125,"low-level epifaunal","photosymbiotic","Egypt",508,28.555833,34.520833,28.56,34.52,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109232,"Faviidae","2.27","%-area",36125,"low-level epifaunal","photosymbiotic","Egypt",715,27.788611,34.225278,27.79,34.23,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109236,"Faviidae","1.38","%-area",36125,"low-level epifaunal","photosymbiotic","Egypt",715,27.788611,34.225278,27.79,34.23,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109237,"Faviidae","8.33","%-area",36125,"low-level epifaunal","photosymbiotic","Egypt",715,27.788611,34.225278,27.79,34.23,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",109238,"Faviidae","2.5","%-area",36125,"low-level epifaunal","photosymbiotic","Egypt",715,27.795556,34.231944,27.8,34.23,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
